Uninstalled 1 package in 0.50ms
Installed 1 package in 1ms
/home/jk/jupyterlab/autoresearch-dgx/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:283: UserWarning: 
    Found GPU0 NVIDIA GB10 which is of cuda capability 12.1.
    Minimum and Maximum cuda capability supported by this version of PyTorch is
    (8.0) - (12.0)
    
  warnings.warn(
W0526 02:23:46.702000 1984956 .venv/lib/python3.10/site-packages/torch/_inductor/utils.py:1613] [0/0] Not enough SMs to use max_autotune_gemm mode
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 6,291,456
  lm_head                 : 3,145,728
  transformer_matrices    : 7,078,080
  scalars                 : 8
  total                   : 19,661,000
Estimated FLOPs per token: 8.493581e+07
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011383 | lrm: 1.00 | dt: 4845ms | tok/sec: 6,762 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 01008 (92.6%) | loss: 3.488798 | lrm: 0.11 | dt: 279ms | tok/sec: 117,540 | mfu: 4.8% | epoch: 1 | remaining: 22s    
step 01009 (92.7%) | loss: 3.469784 | lrm: 0.10 | dt: 282ms | tok/sec: 116,318 | mfu: 4.7% | epoch: 1 | remaining: 22s    
step 01010 (92.8%) | loss: 3.462284 | lrm: 0.10 | dt: 279ms | tok/sec: 117,639 | mfu: 4.8% | epoch: 1 | remaining: 21s    
step 01011 (92.9%) | loss: 3.468115 | lrm: 0.10 | dt: 278ms | tok/sec: 117,993 | mfu: 4.8% | epoch: 1 | remaining: 21s    
step 01012 (93.0%) | loss: 3.461334 | lrm: 0.10 | dt: 279ms | tok/sec: 117,577 | mfu: 4.8% | epoch: 1 | remaining: 21s    
step 01013 (93.1%) | loss: 3.465877 | lrm: 0.10 | dt: 281ms | tok/sec: 116,514 | mfu: 4.7% | epoch: 1 | remaining: 20s    
step 01014 (93.2%) | loss: 3.467071 | lrm: 0.10 | dt: 280ms | tok/sec: 116,892 | mfu: 4.8% | epoch: 1 | remaining: 20s    
step 01015 (93.3%) | loss: 3.472881 | lrm: 0.10 | dt: 278ms | tok/sec: 117,906 | mfu: 4.8% | epoch: 1 | remaining: 20s    
step 01016 (93.4%) | loss: 3.469614 | lrm: 0.09 | dt: 284ms | tok/sec: 115,233 | mfu: 4.7% | epoch: 1 | remaining: 20s    
step 01017 (93.5%) | loss: 3.471174 | lrm: 0.09 | dt: 277ms | tok/sec: 118,126 | mfu: 4.8% | epoch: 1 | remaining: 19s    
step 01018 (93.5%) | loss: 3.457489 | lrm: 0.09 | dt: 279ms | tok/sec: 117,389 | mfu: 4.8% | epoch: 1 | remaining: 19s    
step 01019 (93.6%) | loss: 3.457000 | lrm: 0.09 | dt: 276ms | tok/sec: 118,571 | mfu: 4.8% | epoch: 1 | remaining: 19s    
step 01020 (93.7%) | loss: 3.455904 | lrm: 0.09 | dt: 280ms | tok/sec: 117,069 | mfu: 4.8% | epoch: 1 | remaining: 19s    
step 01021 (93.8%) | loss: 3.461232 | lrm: 0.09 | dt: 278ms | tok/sec: 117,918 | mfu: 4.8% | epoch: 1 | remaining: 18s    
step 01022 (93.9%) | loss: 3.474965 | lrm: 0.09 | dt: 277ms | tok/sec: 118,252 | mfu: 4.8% | epoch: 1 | remaining: 18s    
step 01023 (94.0%) | loss: 3.478167 | lrm: 0.09 | dt: 279ms | tok/sec: 117,590 | mfu: 4.8% | epoch: 1 | remaining: 18s    
step 01024 (94.1%) | loss: 3.476658 | lrm: 0.08 | dt: 281ms | tok/sec: 116,541 | mfu: 4.7% | epoch: 1 | remaining: 17s    
step 01025 (94.2%) | loss: 3.474358 | lrm: 0.08 | dt: 277ms | tok/sec: 118,127 | mfu: 4.8% | epoch: 1 | remaining: 17s    
step 01026 (94.3%) | loss: 3.475383 | lrm: 0.08 | dt: 277ms | tok/sec: 118,270 | mfu: 4.8% | epoch: 1 | remaining: 17s    
step 01027 (94.4%) | loss: 3.463001 | lrm: 0.08 | dt: 283ms | tok/sec: 115,931 | mfu: 4.7% | epoch: 1 | remaining: 17s    
step 01028 (94.5%) | loss: 3.456184 | lrm: 0.08 | dt: 279ms | tok/sec: 117,575 | mfu: 4.8% | epoch: 1 | remaining: 16s    
step 01029 (94.6%) | loss: 3.444173 | lrm: 0.08 | dt: 278ms | tok/sec: 117,894 | mfu: 4.8% | epoch: 1 | remaining: 16s    
step 01030 (94.7%) | loss: 3.437009 | lrm: 0.08 | dt: 279ms | tok/sec: 117,558 | mfu: 4.8% | epoch: 1 | remaining: 16s    
step 01031 (94.8%) | loss: 3.444150 | lrm: 0.07 | dt: 283ms | tok/sec: 115,979 | mfu: 4.7% | epoch: 1 | remaining: 15s    
step 01032 (94.8%) | loss: 3.438533 | lrm: 0.07 | dt: 276ms | tok/sec: 118,709 | mfu: 4.8% | epoch: 1 | remaining: 15s    
step 01033 (94.9%) | loss: 3.441140 | lrm: 0.07 | dt: 279ms | tok/sec: 117,244 | mfu: 4.8% | epoch: 1 | remaining: 15s    
step 01034 (95.0%) | loss: 3.430987 | lrm: 0.07 | dt: 282ms | tok/sec: 116,216 | mfu: 4.7% | epoch: 1 | remaining: 15s    
step 01035 (95.1%) | loss: 3.425885 | lrm: 0.07 | dt: 279ms | tok/sec: 117,374 | mfu: 4.8% | epoch: 1 | remaining: 14s    
step 01036 (95.2%) | loss: 3.449545 | lrm: 0.07 | dt: 276ms | tok/sec: 118,893 | mfu: 4.8% | epoch: 1 | remaining: 14s    
step 01037 (95.3%) | loss: 3.450035 | lrm: 0.07 | dt: 277ms | tok/sec: 118,271 | mfu: 4.8% | epoch: 1 | remaining: 14s    
step 01038 (95.4%) | loss: 3.454413 | lrm: 0.07 | dt: 284ms | tok/sec: 115,512 | mfu: 4.7% | epoch: 1 | remaining: 13s    
step 01039 (95.5%) | loss: 3.460607 | lrm: 0.06 | dt: 276ms | tok/sec: 118,697 | mfu: 4.8% | epoch: 1 | remaining: 13s    
step 01040 (95.6%) | loss: 3.457878 | lrm: 0.06 | dt: 280ms | tok/sec: 116,923 | mfu: 4.8% | epoch: 1 | remaining: 13s    
step 01041 (95.7%) | loss: 3.449556 | lrm: 0.06 | dt: 279ms | tok/sec: 117,621 | mfu: 4.8% | epoch: 1 | remaining: 13s    
step 01042 (95.8%) | loss: 3.436317 | lrm: 0.06 | dt: 276ms | tok/sec: 118,551 | mfu: 4.8% | epoch: 1 | remaining: 12s    
step 01043 (95.9%) | loss: 3.462835 | lrm: 0.06 | dt: 277ms | tok/sec: 118,171 | mfu: 4.8% | epoch: 1 | remaining: 12s    
step 01044 (96.0%) | loss: 3.457283 | lrm: 0.06 | dt: 273ms | tok/sec: 120,131 | mfu: 4.9% | epoch: 1 | remaining: 12s    
step 01045 (96.1%) | loss: 3.457022 | lrm: 0.06 | dt: 283ms | tok/sec: 115,651 | mfu: 4.7% | epoch: 1 | remaining: 12s    
step 01046 (96.1%) | loss: 3.454814 | lrm: 0.06 | dt: 276ms | tok/sec: 118,724 | mfu: 4.8% | epoch: 1 | remaining: 11s    
step 01047 (96.2%) | loss: 3.448379 | lrm: 0.05 | dt: 277ms | tok/sec: 118,115 | mfu: 4.8% | epoch: 1 | remaining: 11s    
step 01048 (96.3%) | loss: 3.454147 | lrm: 0.05 | dt: 277ms | tok/sec: 118,301 | mfu: 4.8% | epoch: 1 | remaining: 11s    
step 01049 (96.4%) | loss: 3.457715 | lrm: 0.05 | dt: 284ms | tok/sec: 115,220 | mfu: 4.7% | epoch: 1 | remaining: 10s    
step 01050 (96.5%) | loss: 3.448891 | lrm: 0.05 | dt: 278ms | tok/sec: 117,983 | mfu: 4.8% | epoch: 1 | remaining: 10s    
step 01051 (96.6%) | loss: 3.438696 | lrm: 0.05 | dt: 277ms | tok/sec: 118,263 | mfu: 4.8% | epoch: 1 | remaining: 10s    
step 01052 (96.7%) | loss: 3.419783 | lrm: 0.05 | dt: 284ms | tok/sec: 115,582 | mfu: 4.7% | epoch: 1 | remaining: 10s    
step 01053 (96.8%) | loss: 3.423449 | lrm: 0.05 | dt: 276ms | tok/sec: 118,643 | mfu: 4.8% | epoch: 1 | remaining: 9s    
step 01054 (96.9%) | loss: 3.430742 | lrm: 0.04 | dt: 279ms | tok/sec: 117,479 | mfu: 4.8% | epoch: 1 | remaining: 9s    
step 01055 (97.0%) | loss: 3.415108 | lrm: 0.04 | dt: 276ms | tok/sec: 118,558 | mfu: 4.8% | epoch: 1 | remaining: 9s    
step 01056 (97.1%) | loss: 3.410959 | lrm: 0.04 | dt: 282ms | tok/sec: 116,320 | mfu: 4.7% | epoch: 1 | remaining: 8s    
step 01057 (97.2%) | loss: 3.420763 | lrm: 0.04 | dt: 277ms | tok/sec: 118,325 | mfu: 4.8% | epoch: 1 | remaining: 8s    
step 01058 (97.3%) | loss: 3.420065 | lrm: 0.04 | dt: 277ms | tok/sec: 118,328 | mfu: 4.8% | epoch: 1 | remaining: 8s    
step 01059 (97.4%) | loss: 3.432828 | lrm: 0.04 | dt: 282ms | tok/sec: 116,047 | mfu: 4.7% | epoch: 1 | remaining: 8s    
step 01060 (97.4%) | loss: 3.432397 | lrm: 0.04 | dt: 277ms | tok/sec: 118,167 | mfu: 4.8% | epoch: 1 | remaining: 7s    
step 01061 (97.5%) | loss: 3.440198 | lrm: 0.04 | dt: 277ms | tok/sec: 118,293 | mfu: 4.8% | epoch: 1 | remaining: 7s    
step 01062 (97.6%) | loss: 3.450030 | lrm: 0.03 | dt: 276ms | tok/sec: 118,698 | mfu: 4.8% | epoch: 1 | remaining: 7s    
step 01063 (97.7%) | loss: 3.447635 | lrm: 0.03 | dt: 283ms | tok/sec: 115,690 | mfu: 4.7% | epoch: 1 | remaining: 7s    
step 01064 (97.8%) | loss: 3.461272 | lrm: 0.03 | dt: 275ms | tok/sec: 119,248 | mfu: 4.8% | epoch: 1 | remaining: 6s    
step 01065 (97.9%) | loss: 3.469778 | lrm: 0.03 | dt: 277ms | tok/sec: 118,310 | mfu: 4.8% | epoch: 1 | remaining: 6s    
step 01066 (98.0%) | loss: 3.476953 | lrm: 0.03 | dt: 277ms | tok/sec: 118,318 | mfu: 4.8% | epoch: 1 | remaining: 6s    
step 01067 (98.1%) | loss: 3.467458 | lrm: 0.03 | dt: 283ms | tok/sec: 115,902 | mfu: 4.7% | epoch: 1 | remaining: 5s    
step 01068 (98.2%) | loss: 3.468036 | lrm: 0.03 | dt: 276ms | tok/sec: 118,840 | mfu: 4.8% | epoch: 1 | remaining: 5s    
step 01069 (98.3%) | loss: 3.447693 | lrm: 0.02 | dt: 275ms | tok/sec: 119,107 | mfu: 4.8% | epoch: 1 | remaining: 5s    
step 01070 (98.4%) | loss: 3.439917 | lrm: 0.02 | dt: 280ms | tok/sec: 116,823 | mfu: 4.7% | epoch: 1 | remaining: 5s    
step 01071 (98.5%) | loss: 3.448775 | lrm: 0.02 | dt: 277ms | tok/sec: 118,451 | mfu: 4.8% | epoch: 1 | remaining: 4s    
step 01072 (98.6%) | loss: 3.480493 | lrm: 0.02 | dt: 277ms | tok/sec: 118,395 | mfu: 4.8% | epoch: 1 | remaining: 4s    
step 01073 (98.7%) | loss: 3.476890 | lrm: 0.02 | dt: 280ms | tok/sec: 117,093 | mfu: 4.8% | epoch: 1 | remaining: 4s    
step 01074 (98.7%) | loss: 3.480221 | lrm: 0.02 | dt: 279ms | tok/sec: 117,356 | mfu: 4.8% | epoch: 1 | remaining: 3s    
step 01075 (98.8%) | loss: 3.468462 | lrm: 0.02 | dt: 277ms | tok/sec: 118,156 | mfu: 4.8% | epoch: 1 | remaining: 3s    
step 01076 (98.9%) | loss: 3.464379 | lrm: 0.02 | dt: 276ms | tok/sec: 118,891 | mfu: 4.8% | epoch: 1 | remaining: 3s    
step 01077 (99.0%) | loss: 3.460609 | lrm: 0.01 | dt: 281ms | tok/sec: 116,670 | mfu: 4.7% | epoch: 1 | remaining: 3s    
step 01078 (99.1%) | loss: 3.465534 | lrm: 0.01 | dt: 278ms | tok/sec: 117,692 | mfu: 4.8% | epoch: 1 | remaining: 2s    
step 01079 (99.2%) | loss: 3.458968 | lrm: 0.01 | dt: 274ms | tok/sec: 119,484 | mfu: 4.9% | epoch: 1 | remaining: 2s    
step 01080 (99.3%) | loss: 3.456609 | lrm: 0.01 | dt: 277ms | tok/sec: 118,099 | mfu: 4.8% | epoch: 1 | remaining: 2s    
step 01081 (99.4%) | loss: 3.453923 | lrm: 0.01 | dt: 281ms | tok/sec: 116,427 | mfu: 4.7% | epoch: 1 | remaining: 2s    
step 01082 (99.5%) | loss: 3.458309 | lrm: 0.01 | dt: 278ms | tok/sec: 118,006 | mfu: 4.8% | epoch: 1 | remaining: 1s    
step 01083 (99.6%) | loss: 3.452522 | lrm: 0.01 | dt: 277ms | tok/sec: 118,183 | mfu: 4.8% | epoch: 1 | remaining: 1s    
step 01084 (99.7%) | loss: 3.462461 | lrm: 0.00 | dt: 277ms | tok/sec: 118,378 | mfu: 4.8% | epoch: 1 | remaining: 1s    
step 01085 (99.8%) | loss: 3.467378 | lrm: 0.00 | dt: 284ms | tok/sec: 115,265 | mfu: 4.7% | epoch: 1 | remaining: 0s    
step 01086 (99.9%) | loss: 3.461884 | lrm: 0.00 | dt: 277ms | tok/sec: 118,450 | mfu: 4.8% | epoch: 1 | remaining: 0s    
step 01087 (100.0%) | loss: 3.461211 | lrm: 0.00 | dt: 278ms | tok/sec: 117,824 | mfu: 4.8% | epoch: 1 | remaining: 0s    
---
val_bpb:          1.231192
training_seconds: 300.1
total_seconds:    360.6
peak_vram_mb:     2607.5
mfu_percent:      4.78
total_tokens_M:   35.7
num_steps:        1088
num_params_M:     19.7
depth:            4
